starttime	seconds	ctime	dtime	ttime	wait
Wed Mar 26 18:16:25 2014	1395846985	0	55	55	54
Wed Mar 26 18:16:25 2014	1395846985	0	55	55	52
Wed Mar 26 18:16:24 2014	1395846984	0	55	55	52
Wed Mar 26 18:16:22 2014	1395846982	0	56	56	55
Wed Mar 26 18:16:22 2014	1395846982	0	56	56	56
Wed Mar 26 18:16:25 2014	1395846985	0	57	57	56
Wed Mar 26 18:16:24 2014	1395846984	0	57	57	57
Wed Mar 26 18:16:22 2014	1395846982	0	57	57	54
Wed Mar 26 18:16:25 2014	1395846985	0	58	58	58
Wed Mar 26 18:16:25 2014	1395846985	0	58	58	58
Wed Mar 26 18:16:24 2014	1395846984	0	59	59	58
Wed Mar 26 18:16:24 2014	1395846984	0	59	59	58
Wed Mar 26 18:16:23 2014	1395846983	0	59	59	58
Wed Mar 26 18:16:22 2014	1395846982	0	59	59	59
Wed Mar 26 18:16:22 2014	1395846982	0	59	59	58
Wed Mar 26 18:16:22 2014	1395846982	3	57	60	54
Wed Mar 26 18:16:25 2014	1395846985	0	60	60	59
Wed Mar 26 18:16:25 2014	1395846985	0	60	60	59
Wed Mar 26 18:16:23 2014	1395846983	0	61	61	58
Wed Mar 26 18:16:24 2014	1395846984	0	61	61	60
Wed Mar 26 18:16:24 2014	1395846984	0	61	61	61
Wed Mar 26 18:16:25 2014	1395846985	0	61	61	61
Wed Mar 26 18:16:23 2014	1395846983	0	62	62	61
Wed Mar 26 18:16:24 2014	1395846984	0	62	62	62
Wed Mar 26 18:16:24 2014	1395846984	0	63	63	58
Wed Mar 26 18:16:23 2014	1395846983	0	63	63	63
Wed Mar 26 18:16:23 2014	1395846983	0	64	64	61
Wed Mar 26 18:16:25 2014	1395846985	0	64	64	64
Wed Mar 26 18:16:25 2014	1395846985	0	64	64	63
Wed Mar 26 18:16:23 2014	1395846983	0	66	66	65
Wed Mar 26 18:16:23 2014	1395846983	0	66	66	64
Wed Mar 26 18:16:23 2014	1395846983	0	66	66	65
