starttime	seconds	ctime	dtime	ttime	wait
Wed Mar 26 18:17:19 2014	1395847039	0	375	375	375
Wed Mar 26 18:17:21 2014	1395847041	0	376	376	375
Wed Mar 26 18:17:21 2014	1395847041	0	376	376	375
Wed Mar 26 18:17:19 2014	1395847039	0	377	377	374
Wed Mar 26 18:17:21 2014	1395847041	0	378	378	375
Wed Mar 26 18:17:21 2014	1395847041	0	378	378	378
Wed Mar 26 18:17:21 2014	1395847041	0	379	379	378
Wed Mar 26 18:17:21 2014	1395847041	0	379	379	379
Wed Mar 26 18:17:19 2014	1395847039	0	379	379	376
Wed Mar 26 18:17:21 2014	1395847041	0	380	380	377
